d:DB00114,P:P19113
d:DB00117,P:P19113
d:DB00142,P:Q9UI32
d:DB01839,P:P00488
d:DB02340,P:P00488
d:DB11300,P:P00488
d:DB11311,P:P00488
d:DB11571,P:P00488
d:DB11572,P:P00488
d:DB13151,P:P00488
d:DB00125,P:P35228
d:DB00155,P:P35228
d:DB01110,P:P35228
d:DB01234,P:P35228
d:DB01686,P:P35228
d:DB01835,P:P35228
d:DB01997,P:P35228
d:DB02044,P:P35228
d:DB02207,P:P35228
d:DB02234,P:P35228
d:DB02462,P:P35228
d:DB02644,P:P35228
d:DB03100,P:P35228
d:DB03144,P:P35228
d:DB03366,P:P35228
d:DB03449,P:P35228
d:DB03953,P:P35228
d:DB04400,P:P35228
d:DB04534,P:P35228
d:DB05214,P:P35228
d:DB05252,P:P35228
d:DB05383,P:P35228
d:DB06879,P:P35228
d:DB06916,P:P35228
d:DB07002,P:P35228
d:DB07003,P:P35228
d:DB07007,P:P35228
d:DB07008,P:P35228
d:DB07011,P:P35228
d:DB07029,P:P35228
d:DB07306,P:P35228
d:DB07318,P:P35228
d:DB07388,P:P35228
d:DB07389,P:P35228
d:DB07405,P:P35228
d:DB08214,P:P35228
d:DB08750,P:P35228
d:DB08814,P:P35228
d:DB09237,P:P35228
d:DB11327,P:P35228
d:DB00157,P:P37059
d:DB00783,P:P37059
d:DB13952,P:P37059
d:DB13953,P:P37059
d:DB13954,P:P37059
d:DB13955,P:P37059
d:DB13956,P:P37059
d:DB00114,P:P06737
d:DB00131,P:P06737
d:DB02089,P:P06737
d:DB02320,P:P06737
d:DB02379,P:P06737
d:DB03288,P:P06737
d:DB03496,P:P06737
d:DB03744,P:P06737
d:DB04522,P:P06737
d:DB05044,P:P06737
d:DB07315,P:P06737
d:DB07395,P:P06737
d:DB07396,P:P06737
d:DB07968,P:P06737
d:DB08844,P:P06737
d:DB00157,P:Q13423
d:DB01763,P:Q13423
d:DB03461,P:Q13423
d:DB09092,P:Q13423
d:DB00157,P:P11766
d:DB03017,P:P11766
d:DB03704,P:P11766
d:DB04153,P:P11766
d:DB00116,P:P48728
d:DB00157,P:P48728
d:DB04789,P:P48728
d:DB00157,P:P50213
d:DB06757,P:P50213
d:DB09092,P:P50213
d:DB09130,P:P50213
d:DB00381,P:Q9P0X4
d:DB00568,P:Q9P0X4
d:DB00617,P:Q9P0X4
d:DB00661,P:Q9P0X4
d:DB00909,P:Q9P0X4
d:DB01388,P:Q9P0X4
d:DB04841,P:Q9P0X4
d:DB06152,P:Q9P0X4
d:DB09061,P:Q9P0X4
d:DB09235,P:Q9P0X4
d:DB14009,P:Q9P0X4
d:DB14011,P:Q9P0X4
d:DB00201,P:P30542
d:DB00277,P:P30542
d:DB00555,P:P30542
d:DB00640,P:P30542
d:DB00651,P:P30542
d:DB00806,P:P30542
d:DB00824,P:P30542
d:DB00996,P:P30542
d:DB01223,P:P30542
d:DB01303,P:P30542
d:DB01412,P:P30542
d:DB04932,P:P30542
d:DB04954,P:P30542
d:DB06471,P:P30542
d:DB09061,P:P30542
d:DB12569,P:P30542
d:DB12670,P:P30542
d:DB00171,P:P00519
d:DB00619,P:P00519
d:DB01254,P:P00519
d:DB03878,P:P00519
d:DB04868,P:P00519
d:DB05184,P:P00519
d:DB06616,P:P00519
d:DB07831,P:P00519
d:DB08043,P:P00519
d:DB08231,P:P00519
d:DB08339,P:P00519
d:DB08350,P:P00519
d:DB08583,P:P00519
d:DB08896,P:P00519
d:DB08901,P:P00519
d:DB12010,P:P00519
d:DB12267,P:P00519
d:DB12323,P:P00519
d:DB00043,P:P12319
d:DB00895,P:P12319
d:DB05797,P:P12319
d:DB00055,P:P00451
d:DB00100,P:P00451
d:DB06050,P:P00451
d:DB11300,P:P00451
d:DB11571,P:P00451
d:DB11572,P:P00451
d:DB12872,P:P00451
d:DB13133,P:P00451
d:DB13151,P:P00451
d:DB13152,P:P00451
d:DB13933,P:P00451
d:DB14700,P:P00451
d:DB00154,P:P23219
d:DB00159,P:P23219
d:DB00244,P:P23219
d:DB00316,P:P23219
d:DB00328,P:P23219
d:DB00350,P:P23219
d:DB00461,P:P23219
d:DB00465,P:P23219
d:DB00469,P:P23219
d:DB00500,P:P23219
d:DB00554,P:P23219
d:DB00573,P:P23219
d:DB00586,P:P23219
d:DB00605,P:P23219
d:DB00711,P:P23219
d:DB00712,P:P23219
d:DB00749,P:P23219
d:DB00784,P:P23219
d:DB00788,P:P23219
d:DB00795,P:P23219
d:DB00812,P:P23219
d:DB00814,P:P23219
d:DB00821,P:P23219
d:DB00861,P:P23219
d:DB00870,P:P23219
d:DB00936,P:P23219
d:DB00939,P:P23219
d:DB00945,P:P23219
d:DB00963,P:P23219
d:DB00991,P:P23219
